GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36029015501,36029015501,"Census Tract 155.01, Erie County, New York",796,61,570,64,226,70
1400000US36029015503,36029015503,"Census Tract 155.03, Erie County, New York",1128,87,928,100,200,80
1400000US36029015504,36029015504,"Census Tract 155.04, Erie County, New York",1741,104,1492,136,249,99
1400000US36029015600,36029015600,"Census Tract 156, Erie County, New York",894,82,720,89,174,49
1400000US36029015700,36029015700,"Census Tract 157, Erie County, New York",1299,97,1079,106,220,63
1400000US36029015800,36029015800,"Census Tract 158, Erie County, New York",1725,105,1468,129,257,105
1400000US36029015900,36029015900,"Census Tract 159, Erie County, New York",1848,129,1142,126,706,112
1400000US36029016100,36029016100,"Census Tract 161, Erie County, New York",7,9,7,9,0,11
1400000US36029016200,36029016200,"Census Tract 162, Erie County, New York",921,76,652,80,269,70
1400000US36029016300,36029016300,"Census Tract 163, Erie County, New York",908,126,515,100,393,125
1400000US36029016400,36029016400,"Census Tract 164, Erie County, New York",1357,143,359,107,998,151
1400000US36029016500,36029016500,"Census Tract 165, Erie County, New York",687,74,32,23,655,66
1400000US36029016600,36029016600,"Census Tract 166, Erie County, New York",1094,117,600,102,494,117
1400000US36029016700,36029016700,"Census Tract 167, Erie County, New York",1017,109,671,95,346,118
1400000US36029016800,36029016800,"Census Tract 168, Erie County, New York",1510,148,497,131,1013,165
1400000US36029016900,36029016900,"Census Tract 169, Erie County, New York",1554,119,621,97,933,130
1400000US36029017000,36029017000,"Census Tract 170, Erie County, New York",1181,95,620,91,561,106
1400000US36029017100,36029017100,"Census Tract 171, Erie County, New York",1530,120,471,107,1059,147
1400000US36029017200,36029017200,"Census Tract 172, Erie County, New York",1045,89,577,79,468,91
1400000US36029017300,36029017300,"Census Tract 173, Erie County, New York",2850,154,2446,163,404,148
1400000US36029017400,36029017400,"Census Tract 174, Erie County, New York",1436,112,557,109,879,138
1400000US36029017501,36029017501,"Census Tract 175.01, Erie County, New York",662,70,416,53,246,57
1400000US36029017502,36029017502,"Census Tract 175.02, Erie County, New York",990,96,844,96,146,55
1400000US36029940000,36029940000,"Census Tract 9400, Erie County, New York",740,64,587,65,153,43
1400000US36029940100,36029940100,"Census Tract 9401, Erie County, New York",1,3,1,3,0,11
1400000US36029990000,36029990000,"Census Tract 9900, Erie County, New York",0,11,0,11,0,11
1400000US36031960100,36031960100,"Census Tract 9601, Essex County, New York",1054,79,865,85,189,50
1400000US36031960200,36031960200,"Census Tract 9602, Essex County, New York",1072,115,882,114,190,67
1400000US36031960300,36031960300,"Census Tract 9603, Essex County, New York",1243,89,981,97,262,62
1400000US36031960498,36031960498,"Census Tract 9604.98, Essex County, New York",1163,155,632,116,531,136
1400000US36031960598,36031960598,"Census Tract 9605.98, Essex County, New York",1924,185,1091,151,833,176
1400000US36031960700,36031960700,"Census Tract 9607, Essex County, New York",761,65,635,67,126,40
1400000US36031960800,36031960800,"Census Tract 9608, Essex County, New York",923,89,768,88,155,63
1400000US36031960900,36031960900,"Census Tract 9609, Essex County, New York",1556,106,1166,84,390,80
1400000US36031961000,36031961000,"Census Tract 9610, Essex County, New York",1755,141,1285,140,470,141
1400000US36031961100,36031961100,"Census Tract 9611, Essex County, New York",751,79,635,88,116,41
1400000US36031961200,36031961200,"Census Tract 9612, Essex County, New York",2050,201,1504,151,546,163
1400000US36031961300,36031961300,"Census Tract 9613, Essex County, New York",465,86,347,73,118,61
1400000US36031961400,36031961400,"Census Tract 9614, Essex County, New York",581,50,525,49,56,20
1400000US36033940000,36033940000,"Census Tract 9400, Franklin County, New York",1296,153,1061,142,235,115
1400000US36033950100,36033950100,"Census Tract 9501, Franklin County, New York",1866,92,1433,89,433,74
1400000US36033950200,36033950200,"Census Tract 9502, Franklin County, New York",1952,98,1530,110,422,97
1400000US36033950300,36033950300,"Census Tract 9503, Franklin County, New York",2453,150,1871,167,582,132
1400000US36033950400,36033950400,"Census Tract 9504, Franklin County, New York",2131,156,1564,155,567,159
1400000US36033950501,36033950501,"Census Tract 9505.01, Franklin County, New York",1404,134,620,110,784,137
1400000US36033950502,36033950502,"Census Tract 9505.02, Franklin County, New York",660,100,568,93,92,38
1400000US36033950600,36033950600,"Census Tract 9506, Franklin County, New York",720,57,609,50,111,35
1400000US36033950700,36033950700,"Census Tract 9507, Franklin County, New York",984,60,841,71,143,44
1400000US36033950800,36033950800,"Census Tract 9508, Franklin County, New York",863,81,731,69,132,45
1400000US36033950900,36033950900,"Census Tract 9509, Franklin County, New York",1499,130,888,112,611,123
1400000US36033951000,36033951000,"Census Tract 9510, Franklin County, New York",1006,92,526,84,480,97
1400000US36033951100,36033951100,"Census Tract 9511, Franklin County, New York",1505,114,1015,115,490,113
1400000US36033951200,36033951200,"Census Tract 9512, Franklin County, New York",960,85,699,83,261,68
1400000US36035970100,36035970100,"Census Tract 9701, Fulton County, New York",1078,78,797,98,281,63
1400000US36035970200,36035970200,"Census Tract 9702, Fulton County, New York",1178,98,957,108,221,95
1400000US36035970300,36035970300,"Census Tract 9703, Fulton County, New York",1499,132,1104,128,395,130
1400000US36035970400,36035970400,"Census Tract 9704, Fulton County, New York",840,80,718,81,122,41
1400000US36035970500,36035970500,"Census Tract 9705, Fulton County, New York",1629,87,1443,90,186,55
1400000US36035970600,36035970600,"Census Tract 9706, Fulton County, New York",2892,194,2625,222,267,109
1400000US36035970700,36035970700,"Census Tract 9707, Fulton County, New York",1517,137,661,135,856,169
1400000US36035970800,36035970800,"Census Tract 9708, Fulton County, New York",1155,120,518,87,637,111
1400000US36035970900,36035970900,"Census Tract 9709, Fulton County, New York",1389,100,705,76,684,112
1400000US36035971000,36035971000,"Census Tract 9710, Fulton County, New York",1110,91,691,73,419,92
1400000US36035971100,36035971100,"Census Tract 9711, Fulton County, New York",1160,105,581,120,579,141
1400000US36035971200,36035971200,"Census Tract 9712, Fulton County, New York",1527,133,906,126,621,110
1400000US36035971300,36035971300,"Census Tract 9713, Fulton County, New York",1906,138,1134,145,772,167
1400000US36035971400,36035971400,"Census Tract 9714, Fulton County, New York",1420,99,1182,112,238,103
1400000US36035971500,36035971500,"Census Tract 9715, Fulton County, New York",2150,132,1786,147,364,124
1400000US36037940100,36037940100,"Census Tract 9401, Genesee County, New York",272,42,235,35,37,21
1400000US36037950100,36037950100,"Census Tract 9501, Genesee County, New York",2063,100,1635,99,428,82
1400000US36037950200,36037950200,"Census Tract 9502, Genesee County, New York",2090,130,1656,143,434,78
1400000US36037950300,36037950300,"Census Tract 9503, Genesee County, New York",2302,153,1898,147,404,82
1400000US36037950400,36037950400,"Census Tract 9504, Genesee County, New York",3061,202,2618,214,443,180
1400000US36037950500,36037950500,"Census Tract 9505, Genesee County, New York",1208,75,685,85,523,87
1400000US36037950600,36037950600,"Census Tract 9506, Genesee County, New York",900,59,517,52,383,61
1400000US36037950700,36037950700,"Census Tract 9507, Genesee County, New York",906,80,427,74,479,99
1400000US36037950800,36037950800,"Census Tract 9508, Genesee County, New York",1045,84,562,92,483,104
1400000US36037950900,36037950900,"Census Tract 9509, Genesee County, New York",1037,83,572,58,465,85
1400000US36037951000,36037951000,"Census Tract 9510, Genesee County, New York",1077,71,533,77,544,93
1400000US36037951100,36037951100,"Census Tract 9511, Genesee County, New York",2148,120,1792,141,356,107
1400000US36037951200,36037951200,"Census Tract 9512, Genesee County, New York",1982,121,1185,119,797,118
1400000US36037951300,36037951300,"Census Tract 9513, Genesee County, New York",1681,75,1388,101,293,73
1400000US36037951400,36037951400,"Census Tract 9514, Genesee County, New York",2053,86,1753,101,300,66
1400000US36039080100,36039080100,"Census Tract 801, Greene County, New York",1160,135,1097,131,63,34
1400000US36039080201,36039080201,"Census Tract 802.01, Greene County, New York",1427,123,1151,134,276,83
1400000US36039080202,36039080202,"Census Tract 802.02, Greene County, New York",994,91,834,90,160,57
1400000US36039080300,36039080300,"Census Tract 803, Greene County, New York",1282,82,1099,87,183,46
1400000US36039080401,36039080401,"Census Tract 804.01, Greene County, New York",1151,159,821,152,330,114
1400000US36039080402,36039080402,"Census Tract 804.02, Greene County, New York",921,103,845,103,76,27
1400000US36039080501,36039080501,"Census Tract 805.01, Greene County, New York",1004,117,758,114,246,90
1400000US36039080502,36039080502,"Census Tract 805.02, Greene County, New York",1379,145,905,138,474,114
1400000US36039080600,36039080600,"Census Tract 806, Greene County, New York",1073,157,924,154,149,54
1400000US36039080700,36039080700,"Census Tract 807, Greene County, New York",1094,140,671,119,423,94
1400000US36039080800,36039080800,"Census Tract 808, Greene County, New York",0,11,0,11,0,11
1400000US36039080900,36039080900,"Census Tract 809, Greene County, New York",1448,152,1141,153,307,65
1400000US36039081000,36039081000,"Census Tract 810, Greene County, New York",1663,277,756,187,907,233
1400000US36039081101,36039081101,"Census Tract 811.01, Greene County, New York",1553,183,1205,172,348,97
1400000US36039081102,36039081102,"Census Tract 811.02, Greene County, New York",976,104,688,114,288,91
1400000US36041950100,36041950100,"Census Tract 9501, Hamilton County, New York",223,36,206,32,17,9
1400000US36041950300,36041950300,"Census Tract 9503, Hamilton County, New York",320,66,257,59,63,30
1400000US36041950400,36041950400,"Census Tract 9504, Hamilton County, New York",401,44,346,38,55,20
1400000US36041950500,36041950500,"Census Tract 9505, Hamilton County, New York",295,49,246,47,49,19
1400000US36043010100,36043010100,"Census Tract 101, Herkimer County, New York",2403,116,1991,94,412,73
1400000US36043010201,36043010201,"Census Tract 102.01, Herkimer County, New York",1454,96,979,93,475,91
1400000US36043010202,36043010202,"Census Tract 102.02, Herkimer County, New York",1669,122,1350,119,319,132
1400000US36043010300,36043010300,"Census Tract 103, Herkimer County, New York",1985,115,1478,132,507,134
1400000US36043010400,36043010400,"Census Tract 104, Herkimer County, New York",1481,101,662,102,819,130
1400000US36043010501,36043010501,"Census Tract 105.01, Herkimer County, New York",1043,101,601,88,442,103
1400000US36043010502,36043010502,"Census Tract 105.02, Herkimer County, New York",737,64,633,67,104,49
1400000US36043010701,36043010701,"Census Tract 107.01, Herkimer County, New York",1075,97,564,98,511,107
1400000US36043010702,36043010702,"Census Tract 107.02, Herkimer County, New York",848,100,438,85,410,91
1400000US36043010900,36043010900,"Census Tract 109, Herkimer County, New York",1307,69,1111,69,196,51
1400000US36043011001,36043011001,"Census Tract 110.01, Herkimer County, New York",922,81,636,71,286,62
1400000US36043011002,36043011002,"Census Tract 110.02, Herkimer County, New York",1184,83,992,91,192,79
1400000US36043011100,36043011100,"Census Tract 111, Herkimer County, New York",968,123,287,71,681,122
1400000US36043011200,36043011200,"Census Tract 112, Herkimer County, New York",2519,165,1194,184,1325,227
1400000US36043011301,36043011301,"Census Tract 113.01, Herkimer County, New York",698,81,594,80,104,51
1400000US36043011302,36043011302,"Census Tract 113.02, Herkimer County, New York",1439,102,1190,116,249,92
1400000US36043011400,36043011400,"Census Tract 114, Herkimer County, New York",1751,86,1489,80,262,57
1400000US36043011501,36043011501,"Census Tract 115.01, Herkimer County, New York",1272,86,1088,77,184,58
1400000US36043011502,36043011502,"Census Tract 115.02, Herkimer County, New York",915,111,789,107,126,61
1400000US36045060100,36045060100,"Census Tract 601, Jefferson County, New York",1767,132,1403,124,364,68
1400000US36045060200,36045060200,"Census Tract 602, Jefferson County, New York",2600,160,1992,162,608,104
1400000US36045060300,36045060300,"Census Tract 603, Jefferson County, New York",1675,131,1310,119,365,74
1400000US36045060400,36045060400,"Census Tract 604, Jefferson County, New York",2638,218,1775,169,863,166
1400000US36045060500,36045060500,"Census Tract 605, Jefferson County, New York",1789,160,1276,172,513,150
1400000US36045060600,36045060600,"Census Tract 606, Jefferson County, New York",2777,176,919,118,1858,182
1400000US36045060700,36045060700,"Census Tract 607, Jefferson County, New York",1751,111,1330,107,421,85
1400000US36045060803,36045060803,"Census Tract 608.03, Jefferson County, New York",1954,173,22,29,1932,171
1400000US36045060804,36045060804,"Census Tract 608.04, Jefferson County, New York",1435,139,47,49,1388,140
1400000US36045060900,36045060900,"Census Tract 609, Jefferson County, New York",2181,203,1236,202,945,166
1400000US36045061000,36045061000,"Census Tract 610, Jefferson County, New York",1534,142,876,127,658,123
1400000US36045061100,36045061100,"Census Tract 611, Jefferson County, New York",2051,155,1340,145,711,124
1400000US36045061200,36045061200,"Census Tract 612, Jefferson County, New York",1289,94,461,64,828,99
1400000US36045061300,36045061300,"Census Tract 613, Jefferson County, New York",1199,139,464,93,735,139
1400000US36045061400,36045061400,"Census Tract 614, Jefferson County, New York",1638,119,634,121,1004,142
1400000US36045061500,36045061500,"Census Tract 615, Jefferson County, New York",1761,175,620,96,1141,186
1400000US36045061600,36045061600,"Census Tract 616, Jefferson County, New York",1574,134,1214,138,360,102
1400000US36045061700,36045061700,"Census Tract 617, Jefferson County, New York",971,81,780,88,191,56
1400000US36045061800,36045061800,"Census Tract 618, Jefferson County, New York",2826,175,2009,187,817,166
